client_id,LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default_next_month
UCI_006239,10000.0,27,2,2,0,0,0,0,0,0,8257.0,2000.0,7995.0,1100.0,4878.0,600.0,5444.0,300.0,2639.0,300.0,2697.0,1000.0,1
UCI_010127,140000.0,27,2,2,0,0,0,0,0,0,62986.0,5000.0,64498.0,3000.0,63093.0,5000.0,58650.0,3000.0,54946.0,3000.0,53773.0,3000.0,0
UCI_007967,150000.0,24,2,2,1,-1,-1,-2,-2,-2,0.0,10437.0,10437.0,4156.0,4044.0,600.0,594.0,0.0,0.0,0.0,0.0,9240.0,0
UCI_012787,340000.0,38,1,1,-1,-1,0,0,0,-1,15065.0,41951.0,41951.0,50000.0,86114.0,30000.0,82049.0,5000.0,57667.0,80767.0,80767.0,10000.0,0
UCI_002387,80000.0,24,3,2,1,-2,-1,-1,-1,-1,0.0,0.0,0.0,2455.0,2455.0,2500.0,2500.0,1307.0,1307.0,1550.0,1550.0,896.0,0
UCI_010613,20000.0,31,2,2,0,0,0,0,0,0,16569.0,11000.0,22372.0,5000.0,25285.0,0.0,24669.0,418.0,20899.0,5000.0,11968.0,3816.0,0
UCI_015172,60000.0,23,1,2,0,0,0,0,0,0,21972.0,3126.0,24612.0,1392.0,16711.0,5033.0,8549.0,3601.0,7635.0,5200.0,12258.0,3647.0,0
UCI_027309,20000.0,33,3,2,1,2,2,2,2,2,16247.0,0.0,15689.0,3000.0,18417.0,0.0,17802.0,2000.0,19543.0,0.0,18442.0,1000.0,0
UCI_021019,10000.0,46,2,2,0,0,0,0,0,0,8866.0,1143.0,9844.0,1218.0,9319.0,1000.0,18202.0,372.0,9287.0,0.0,0.0,0.0,0
UCI_013841,20000.0,30,2,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UCI_008912,50000.0,24,1,2,0,0,0,0,0,0,48482.0,2000.0,39603.0,1504.0,23610.0,1000.0,18079.0,1000.0,18668.0,1000.0,17273.0,1000.0,0
UCI_021207,70000.0,44,1,1,1,2,2,2,0,0,14960.0,0.0,11080.0,3116.0,12695.0,0.0,11482.0,1000.0,8896.0,2000.0,10074.0,0.0,1
UCI_002170,230000.0,30,1,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_014176,500000.0,52,1,1,-2,-2,-2,-2,-2,-2,144430.0,50133.0,50001.0,62646.0,62622.0,166853.0,166818.0,79331.0,78909.0,40268.0,40268.0,66607.0,0
UCI_028851,400000.0,37,4,1,-2,-2,-2,-2,-2,-2,14889.0,929.0,929.0,1191.0,1191.0,11930.0,11930.0,11286.0,11286.0,5766.0,5766.0,16520.0,0
UCI_029921,50000.0,45,5,1,2,0,0,0,0,0,71927.0,3000.0,73514.0,3428.0,75373.0,2002.0,50947.0,1023.0,51020.0,0.0,0.0,0.0,1
UCI_027737,20000.0,22,1,2,2,0,0,0,0,2,13718.0,1550.0,15033.0,1268.0,15751.0,1585.0,17068.0,1408.0,17891.0,0.0,17463.0,1700.0,1
UCI_027855,60000.0,27,3,2,0,0,0,0,0,0,39325.0,2000.0,40668.0,2000.0,42009.0,2500.0,43804.0,1700.0,44473.0,2000.0,45752.0,1700.0,0
UCI_016407,360000.0,37,2,2,-1,-1,-1,-1,-1,-1,1066.0,0.0,0.0,878.0,878.0,1142.0,1142.0,926.0,926.0,1401.0,1401.0,938.0,1
UCI_023657,160000.0,41,2,1,1,2,0,0,0,0,99496.0,0.0,97013.0,3879.0,98427.0,5459.0,102250.0,3675.0,102734.0,3821.0,104901.0,8256.0,0
UCI_005093,520000.0,32,2,2,0,0,0,0,0,0,17718.0,1222.0,12490.0,1200.0,7894.0,505.0,6426.0,502.0,4045.0,100.0,1806.0,216338.0,0
UCI_014187,120000.0,51,2,1,0,0,0,0,0,2,115771.0,5829.0,118818.0,5900.0,119395.0,4100.0,108802.0,7100.0,99988.0,0.0,84253.0,17400.0,1
UCI_013889,270000.0,32,1,2,0,0,0,0,0,0,54914.0,3000.0,55423.0,5000.0,57875.0,3300.0,57456.0,1337.0,33334.0,1500.0,31723.0,1000.0,0
UCI_003052,390000.0,29,5,2,1,2,0,0,0,0,407399.0,0.0,397464.0,14414.0,395333.0,14411.0,367400.0,76000.0,304990.0,15000.0,304303.0,13000.0,0
UCI_028959,150000.0,29,2,1,2,0,0,0,2,2,123248.0,5000.0,126311.0,6000.0,130388.0,10500.0,138246.0,5015.0,140513.0,173.0,118464.0,102.0,1
UCI_029522,210000.0,40,1,1,-2,-1,-1,-1,-1,-1,5411.0,5956.0,5922.0,2180.0,2174.0,6568.0,6522.0,1532.0,1532.0,9373.0,9327.0,8090.0,0
UCI_020378,10000.0,21,2,2,2,0,0,0,0,0,8999.0,1400.0,9042.0,1305.0,10038.0,1000.0,9784.0,200.0,9984.0,196.0,9780.0,0.0,1
UCI_024420,260000.0,34,1,1,-2,-2,-2,-2,-2,-2,-40.0,0.0,-40.0,0.0,-40.0,8157.0,8117.0,0.0,-8.0,0.0,-8.0,1673.0,0
UCI_017786,310000.0,62,1,1,2,2,2,2,2,2,327289.0,12500.0,323125.0,2100.0,308878.0,22053.0,314524.0,10654.0,308637.0,0.0,283200.0,10450.0,0
UCI_010782,50000.0,40,3,2,0,0,0,0,0,0,29311.0,10000.0,30862.0,5000.0,26614.0,1500.0,15571.0,800.0,14971.0,2000.0,15546.0,2000.0,0
UCI_010502,50000.0,37,2,1,0,0,0,0,0,0,51734.0,2003.0,51665.0,1680.0,51105.0,1860.0,47494.0,1061.0,31375.0,1392.0,30781.0,8000.0,0
UCI_018232,140000.0,50,3,1,0,0,0,2,0,0,143090.0,5411.0,139095.0,16000.0,147204.0,0.0,139896.0,5341.0,136922.0,4830.0,130098.0,4621.0,0
UCI_005451,30000.0,49,2,2,-1,-1,-1,-1,-1,-1,1659.0,1473.0,1473.0,390.0,390.0,390.0,390.0,390.0,390.0,1320.0,1320.0,0.0,0
UCI_010216,30000.0,52,3,1,2,3,2,0,0,0,31521.0,0.0,30749.0,0.0,29506.0,0.0,29106.0,0.0,29106.0,594.0,29700.0,0.0,0
UCI_001853,150000.0,33,1,2,0,0,0,0,0,0,96066.0,4400.0,98277.0,4000.0,88202.0,2000.0,48179.0,2000.0,49426.0,1900.0,50534.0,1700.0,0
UCI_020938,280000.0,49,2,1,0,0,0,2,0,0,32311.0,1429.0,32812.0,2950.0,34943.0,0.0,33892.0,792.0,28005.0,633.0,22011.0,434.0,0
UCI_015322,270000.0,44,2,1,0,0,-1,0,0,0,24775.0,10203.0,18018.0,15908.0,15896.0,20000.0,32396.0,29000.0,50411.0,22000.0,60957.0,1821.0,0
UCI_012293,130000.0,26,2,2,0,0,0,0,0,-2,110922.0,5000.0,113974.0,15066.0,126194.0,5007.0,17832.0,0.0,-3000.0,3000.0,0.0,825.0,1
UCI_019713,80000.0,27,1,2,0,0,0,0,0,0,35303.0,1800.0,36215.0,2000.0,37330.0,2000.0,38407.0,1700.0,39168.0,1650.0,40037.0,3200.0,0
UCI_005924,230000.0,33,1,2,-1,-1,-2,-2,-2,-2,6283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_012647,500000.0,31,3,2,-2,-2,-2,-2,-2,-2,453.0,16783.0,16577.0,40496.0,40489.0,1075.0,39744.0,2133.0,26765.0,2851.0,2837.0,85327.0,0
UCI_018937,60000.0,28,2,1,1,2,2,2,2,2,61474.0,0.0,59121.0,5229.0,63389.0,18.0,60919.0,3779.0,57800.0,1764.0,58698.0,0.0,0
UCI_007493,50000.0,42,3,1,0,0,0,0,0,0,13436.0,1246.0,14460.0,1258.0,15472.0,564.0,15778.0,585.0,16109.0,586.0,16427.0,608.0,0
UCI_019395,80000.0,32,3,2,-2,-2,-2,-2,-2,-2,4965.0,51932.0,51932.0,0.0,0.0,2165.0,2165.0,39881.0,39881.0,14691.0,14691.0,10500.0,0
UCI_000823,150000.0,50,2,1,-1,0,0,2,0,0,55336.0,5085.0,58255.0,4000.0,36260.0,0.0,35037.0,2000.0,34631.0,30000.0,63156.0,5000.0,0
UCI_014790,50000.0,41,2,3,-1,-1,0,0,0,0,780.0,12667.0,12667.0,1055.0,6713.0,184.0,6452.0,182.0,6188.0,153.0,4048.0,100.0,0
UCI_013965,100000.0,39,1,2,-1,-1,-1,-1,-1,-1,1442.0,1261.0,1261.0,1411.0,1411.0,1411.0,1411.0,1075.0,1075.0,1500.0,1139.0,0.0,0
UCI_001405,300000.0,36,1,1,-1,-1,-2,-2,-2,-2,8385.0,27.0,-27.0,0.0,-27.0,0.0,-27.0,0.0,-27.0,0.0,-27.0,0.0,0
UCI_004029,60000.0,27,2,2,0,0,0,0,0,0,18224.0,2000.0,19928.0,1648.0,20939.0,1000.0,21291.0,936.0,21734.0,962.0,22184.0,3013.0,0
UCI_017278,70000.0,34,2,1,0,0,0,0,0,0,66946.0,3007.0,67741.0,3248.0,68790.0,2661.0,68523.0,1135.0,29163.0,1160.0,29247.0,1169.0,0
UCI_007352,210000.0,30,2,2,0,0,2,2,2,0,89670.0,7500.0,94043.0,103.0,85022.0,10000.0,90779.0,0.0,84209.0,3000.0,70162.0,2000.0,0
UCI_006682,80000.0,28,2,1,0,0,0,0,0,0,77857.0,4000.0,80002.0,4000.0,82020.0,3000.0,73904.0,3000.0,75558.0,3000.0,77279.0,3000.0,0
UCI_009065,100000.0,32,2,2,0,0,0,0,0,0,54933.0,2700.0,56151.0,2055.0,56677.0,2500.0,58237.0,2500.0,59643.0,4800.0,63275.0,2500.0,0
UCI_024777,210000.0,44,1,1,0,0,0,0,0,0,126113.0,5002.0,107216.0,5030.0,88039.0,10008.0,83304.0,10017.0,77605.0,10000.0,70260.0,10000.0,0
UCI_020136,130000.0,45,2,1,0,0,0,0,-2,-2,126840.0,5298.0,116746.0,2606.0,59839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_027463,500000.0,49,3,1,0,0,0,0,0,0,260991.0,7890.0,214726.0,20132.0,230250.0,20004.0,188805.0,7714.0,192229.0,3000.0,2786.0,1543.0,0
UCI_017630,50000.0,30,2,2,0,0,0,0,0,0,35758.0,3000.0,36664.0,3000.0,30897.0,5000.0,14693.0,0.0,247.0,0.0,0.0,0.0,0
UCI_024960,240000.0,34,1,2,0,0,2,-1,-1,0,30851.0,10000.0,40286.0,14.0,38008.0,9497.0,9497.0,9124.0,9124.0,2000.0,7128.0,1200.0,0
UCI_001225,20000.0,21,2,2,0,0,-1,0,0,-2,20297.0,1240.0,17054.0,2333.0,2333.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0
UCI_002757,200000.0,31,2,1,7,6,5,4,3,2,254266.0,0.0,240966.0,328.0,228663.0,0.0,217600.0,0.0,208432.0,600.0,200057.0,2500.0,1
UCI_024392,160000.0,33,3,1,0,0,0,0,-2,-2,25058.0,1344.0,20624.0,1000.0,16280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_002492,300000.0,31,1,2,-1,-1,-1,-1,-1,-1,360.0,360.0,360.0,360.0,360.0,360.0,360.0,980.0,980.0,360.0,360.0,3420.0,1
UCI_027027,500000.0,46,1,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,1656.0,1656.0,1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,0
UCI_006203,210000.0,39,2,1,-1,-1,-1,-1,-2,-1,44100.0,0.0,0.0,28428.0,28428.0,0.0,0.0,0.0,0.0,12000.0,12000.0,33664.0,0
UCI_004268,200000.0,33,2,1,0,0,-2,-2,-2,-2,205150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_009164,230000.0,44,1,1,1,-1,-1,-1,-1,-2,3884.0,949.0,949.0,2873.0,2864.0,933.0,933.0,0.0,0.0,0.0,0.0,0.0,0
UCI_024292,360000.0,31,1,2,1,-1,-1,-1,-1,-2,0.0,951.0,951.0,3760.0,3760.0,752.0,752.0,0.0,0.0,0.0,0.0,0.0,0
UCI_008346,30000.0,35,1,1,2,0,0,0,0,0,27703.0,1500.0,28743.0,1356.0,27048.0,900.0,26592.0,1000.0,23874.0,1100.0,23293.0,664.0,1
UCI_008023,60000.0,27,1,2,0,0,0,-2,-2,-2,10908.0,8331.0,13331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3860.0,0
UCI_020477,230000.0,27,2,2,0,0,0,0,0,0,5504.0,2000.0,4782.0,2000.0,3864.0,2000.0,3242.0,300.0,1428.0,2000.0,2358.0,1400.0,0
UCI_008134,400000.0,33,2,1,0,0,-2,-2,-2,-2,9940.0,0.0,0.0,11451.0,11451.0,104.0,101.0,600.0,551.0,20015.0,19982.0,0.0,0
UCI_024294,30000.0,47,2,2,0,0,0,0,0,0,29119.0,1500.0,29827.0,2019.0,29583.0,1400.0,29166.0,600.0,29066.0,580.0,29008.0,0.0,0
UCI_023639,290000.0,34,2,1,0,0,0,0,-1,0,53437.0,1274.0,44037.0,1200.0,5441.0,2033.0,7371.0,38832.0,38832.0,3900.0,41955.0,188423.0,0
UCI_020762,20000.0,30,2,2,0,0,0,0,0,0,15070.0,1568.0,16384.0,1597.0,17413.0,1301.0,18117.0,816.0,18632.0,1000.0,19180.0,779.0,1
UCI_021593,130000.0,22,2,2,1,-2,-1,2,2,-2,0.0,0.0,0.0,1485.0,1485.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0
UCI_001566,50000.0,29,1,2,0,0,0,0,0,0,2087.0,1000.0,2632.0,1186.0,3355.0,500.0,3253.0,1000.0,3640.0,500.0,3512.0,1000.0,0
UCI_009421,260000.0,30,1,2,-1,-1,-1,-1,-1,-1,1943.0,855.0,855.0,7288.0,7288.0,1055.0,1055.0,710.0,710.0,755.0,755.0,955.0,0
UCI_021603,90000.0,23,2,2,0,0,0,0,0,0,90508.0,3432.0,89618.0,3615.0,75342.0,3511.0,71668.0,2500.0,49358.0,2000.0,50296.0,1850.0,1
UCI_008821,60000.0,33,1,2,0,0,2,0,-1,-1,11237.0,10000.0,20978.0,0.0,12861.0,0.0,7888.0,7463.0,7463.0,6384.0,3192.0,18704.0,1
UCI_029021,390000.0,39,2,1,0,0,0,0,0,0,359641.0,11100.0,283210.0,13163.0,240876.0,8349.0,190709.0,6840.0,191162.0,7252.0,195336.0,7800.0,0
UCI_012974,250000.0,29,1,2,-1,-1,-1,-1,-1,-1,520.0,2047.0,2047.0,1155.0,1155.0,3582.0,3582.0,580.0,580.0,1398.0,1398.0,1660.0,0
UCI_015190,90000.0,24,2,2,1,2,0,0,0,0,88550.0,3000.0,78892.0,3500.0,75808.0,3000.0,63362.0,3000.0,65300.0,3000.0,67248.0,5000.0,1
UCI_021383,290000.0,53,2,1,-1,0,0,0,-1,-1,4975.0,1027.0,3688.0,1000.0,3164.0,1000.0,2277.0,1497.0,1497.0,1887.0,1887.0,2277.0,0
UCI_029544,190000.0,35,2,1,1,-2,-1,-1,-2,-2,0.0,0.0,0.0,100104.0,100104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_020799,10000.0,37,2,1,0,0,0,0,-1,-1,6930.0,1065.0,6399.0,1246.0,4634.0,1000.0,5388.0,780.0,780.0,0.0,0.0,390.0,0
UCI_011306,50000.0,31,2,1,0,0,0,0,0,0,51319.0,5000.0,52214.0,2300.0,50260.0,1100.0,32502.0,1000.0,27697.0,1000.0,25940.0,1500.0,1
UCI_006712,80000.0,23,2,2,0,0,0,-1,-1,0,6085.0,1128.0,4728.0,1150.0,5750.0,1361.0,1361.0,1402.0,1402.0,1000.0,1911.0,344.0,0
UCI_017699,130000.0,46,1,1,0,0,0,0,0,-1,15393.0,1593.0,16624.0,3000.0,18932.0,4000.0,22001.0,0.0,3403.0,3860.0,3859.0,249.0,0
UCI_025264,20000.0,23,2,2,0,0,0,0,0,0,13291.0,1600.0,14366.0,1600.0,15430.0,1500.0,16367.0,700.0,16794.0,800.0,17323.0,1000.0,0
UCI_003798,80000.0,25,1,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,150.0,150.0,657.0,0
UCI_003431,240000.0,40,2,1,-1,-1,-1,0,-1,2,3571.0,2309.0,2298.0,2637.0,2632.0,2.0,904.0,5567.0,5559.0,8.0,2748.0,2730.0,1
UCI_024708,200000.0,43,1,1,-2,-2,-2,-2,-2,-2,3005.0,4709.0,4709.0,7574.0,7544.0,9497.0,9409.0,57023.0,57023.0,2770.0,2770.0,1904.0,0
UCI_028362,200000.0,40,1,1,-1,-1,-1,-1,-1,-1,3827.0,8030.0,8030.0,5020.0,5020.0,5451.0,5451.0,2619.0,2619.0,5188.0,5188.0,8794.0,0
UCI_015119,370000.0,55,2,1,0,0,0,0,0,0,360546.0,15901.0,369909.0,13603.0,370605.0,13500.0,366054.0,11014.0,310869.0,12024.0,311284.0,16027.0,0
UCI_000640,170000.0,31,2,2,0,0,0,0,0,0,56364.0,3000.0,58132.0,3000.0,59171.0,2000.0,55888.0,3000.0,53672.0,3000.0,51461.0,3000.0,0
UCI_016628,130000.0,34,1,2,0,0,0,0,0,0,30190.0,1818.0,31179.0,2002.0,30569.0,1400.0,28659.0,600.0,26952.0,1000.0,15852.0,0.0,1
UCI_029264,80000.0,23,3,2,-1,2,-1,-1,-1,-2,1053.0,0.0,193.0,9387.0,9387.0,125.0,125.0,0.0,-68.0,0.0,-261.0,0.0,0
UCI_000062,70000.0,39,2,1,0,0,0,0,0,-1,70800.0,4025.0,72060.0,2095.0,69938.0,1000.0,16518.0,2000.0,14096.0,3000.0,830.0,0.0,0
UCI_006562,280000.0,63,1,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_014630,320000.0,39,1,1,0,0,0,0,0,0,206461.0,5000.0,117168.0,15000.0,128832.0,5000.0,133329.0,5000.0,53870.0,3000.0,13185.0,5000.0,0
UCI_004880,80000.0,37,1,2,-1,-1,-1,-1,-1,-1,6734.0,1990.0,1990.0,4500.0,4500.0,4640.0,4640.0,3966.0,3966.0,3410.0,3410.0,879.0,1
UCI_006540,80000.0,28,1,2,0,0,2,2,2,2,75709.0,6800.0,80033.0,0.0,78145.0,6000.0,80584.0,3000.0,81693.0,0.0,78470.0,5100.0,1
UCI_020207,70000.0,50,1,2,2,0,0,0,0,0,62049.0,4000.0,64315.0,3000.0,58564.0,10032.0,56741.0,8000.0,25172.0,5139.0,29186.0,1000.0,1
UCI_010056,240000.0,35,1,2,0,0,0,0,0,0,18336.0,5118.0,19648.0,5015.0,11138.0,5000.0,11481.0,10000.0,18265.0,2000.0,4365.0,5326.0,0
UCI_022859,30000.0,33,3,1,0,0,2,2,2,0,39577.0,3800.0,39995.0,1700.0,38049.0,1100.0,35435.0,0.0,31976.0,1030.0,29704.0,1000.0,1
UCI_027162,300000.0,40,3,1,0,0,0,0,0,0,39883.0,3000.0,42349.0,2600.0,44095.0,3000.0,46502.0,2000.0,47578.0,2000.0,48959.0,2000.0,0
UCI_022871,180000.0,28,2,2,-1,-1,-1,-1,-1,-1,3840.0,18588.0,18588.0,1562.0,1557.0,2540.0,2540.0,3058.0,3058.0,16030.0,16030.0,330.0,0
UCI_003308,100000.0,39,2,2,0,0,-1,0,0,-1,24110.0,2000.0,10497.0,20159.0,20159.0,500.0,7053.0,0.0,0.0,1120.0,1120.0,1909.0,0
UCI_004822,360000.0,43,2,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84216.0,0
UCI_018520,130000.0,25,2,2,0,0,0,0,0,0,14351.0,2000.0,10473.0,3000.0,9429.0,3000.0,10413.0,4000.0,7874.0,1000.0,7158.0,2000.0,0
UCI_013789,180000.0,25,1,2,0,0,0,0,0,0,112403.0,3500.0,83515.0,3500.0,71259.0,3000.0,66661.0,3000.0,62770.0,2300.0,58067.0,2400.0,0
UCI_004248,140000.0,26,1,2,0,0,0,0,0,-2,66526.0,3990.0,65667.0,4000.0,67571.0,2000.0,26968.0,0.0,-4082.0,0.0,-4082.0,0.0,0
UCI_006484,170000.0,46,2,1,-1,-1,-1,-2,-1,-1,2741.0,1848.0,1848.0,0.0,0.0,0.0,0.0,1542.0,1542.0,3498.0,3498.0,8095.0,1
UCI_005091,60000.0,29,2,1,0,0,0,0,0,0,62325.0,2864.0,59359.0,1300.0,30604.0,1000.0,22204.0,803.0,19895.0,1107.0,19199.0,1000.0,0
UCI_014118,190000.0,37,2,1,1,2,0,0,0,-2,49541.0,0.0,48458.0,1400.0,46423.0,770.0,38493.0,0.0,0.0,0.0,0.0,0.0,0
UCI_014382,230000.0,28,1,2,0,-1,0,0,-1,0,15714.0,13171.0,13171.0,20015.0,24589.0,11000.0,31111.0,60562.0,60562.0,8000.0,9968.0,6059.0,0
UCI_024357,500000.0,41,2,1,0,0,0,0,0,0,478623.0,14000.0,466444.0,12800.0,239921.0,4300.0,184874.0,3063.0,47774.0,3600.0,34617.0,3100.0,0
UCI_010197,50000.0,41,2,1,2,3,2,2,2,2,29463.0,0.0,28715.0,1000.0,28950.0,1500.0,29684.0,0.0,29078.0,1500.0,29944.0,2100.0,0
UCI_013597,200000.0,41,1,2,0,0,2,0,0,0,24720.0,3000.0,20982.0,0.0,20398.0,8000.0,19888.0,5000.0,22713.0,3000.0,19405.0,0.0,0
UCI_004441,140000.0,25,2,2,0,0,0,0,2,0,33740.0,1363.0,34154.0,1952.0,21945.0,2000.0,23581.0,0.0,23066.0,1000.0,23531.0,1018.0,0
UCI_010905,20000.0,47,3,1,0,0,0,0,2,0,19753.0,1401.0,19728.0,1306.0,19763.0,2000.0,20240.0,0.0,18955.0,800.0,15255.0,800.0,0
UCI_018790,180000.0,28,2,2,0,0,0,-1,-1,-2,8689.0,3000.0,6750.0,3968.0,9893.0,2690.0,2690.0,0.0,0.0,0.0,0.0,5400.0,0
UCI_000534,100000.0,50,3,1,2,0,0,3,3,2,53849.0,2050.0,55030.0,7500.0,61574.0,2500.0,62470.0,0.0,61198.0,2500.0,62524.0,2500.0,1
UCI_008563,10000.0,32,2,1,0,0,0,0,0,0,4695.0,1103.0,5719.0,1117.0,6733.0,1000.0,7616.0,286.0,7779.0,1000.0,8646.0,200.0,1
UCI_008696,90000.0,47,2,2,0,0,0,-2,-2,-2,17247.0,1000.0,11691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UCI_012940,60000.0,45,2,1,0,-1,-1,0,0,0,56965.0,3000.0,2495.0,61000.0,57899.0,3000.0,30345.0,3000.0,30244.0,3000.0,25474.0,9000.0,0
UCI_011876,350000.0,29,2,2,0,0,0,0,0,0,36151.0,2056.0,37624.0,2000.0,38568.0,2000.0,39569.0,2004.0,41162.0,2067.0,41961.0,2060.0,0
UCI_004518,50000.0,38,1,2,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,5010.0,5010.0,390.0,1
UCI_010051,160000.0,27,2,1,0,0,0,0,0,0,31666.0,3000.0,31865.0,3000.0,32691.0,3000.0,31490.0,3000.0,28324.0,3000.0,30798.0,3000.0,0
UCI_025845,20000.0,48,2,1,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UCI_005715,310000.0,27,1,2,1,-1,-1,-2,-1,-1,0.0,113.0,113.0,200.0,0.0,0.0,0.0,6960.0,6960.0,6008.0,6008.0,0.0,1
UCI_020686,180000.0,37,2,1,0,0,0,0,-2,-2,175287.0,8440.0,180811.0,8500.0,184389.0,174.0,-261.0,0.0,-261.0,0.0,-261.0,0.0,0
UCI_003494,120000.0,24,2,2,0,0,0,0,0,-1,11296.0,1400.0,12200.0,1000.0,11761.0,0.0,6761.0,1000.0,7189.0,1087.0,1087.0,801.0,0
UCI_011448,410000.0,42,2,2,-1,-1,-1,-1,0,-1,7114.0,8309.0,8223.0,6645.0,6557.0,16141.0,16128.0,0.0,7539.0,5300.0,5300.0,5600.0,0
UCI_029813,200000.0,37,2,1,0,0,0,0,0,0,149303.0,30000.0,156632.0,30000.0,136685.0,4148.0,137432.0,15100.0,138059.0,8029.0,126615.0,15004.0,0
UCI_018417,30000.0,24,2,2,0,0,0,0,0,0,30767.0,1600.0,28818.0,2517.0,30411.0,4006.0,28805.0,2000.0,26895.0,1000.0,27162.0,1500.0,0
UCI_004325,20000.0,49,2,2,0,0,0,3,2,2,15945.0,1288.0,16971.0,3113.0,19796.0,0.0,19188.0,0.0,18740.0,1800.0,20219.0,663.0,0
UCI_012384,340000.0,30,1,2,-1,-1,-1,-1,-1,-1,2943.0,3375.0,3352.0,3759.0,3738.0,1803.0,1794.0,1345.0,1339.0,10726.0,10673.0,869.0,0
UCI_018835,20000.0,24,3,1,-1,-1,-2,-1,-1,-2,4983.0,0.0,-74.0,0.0,-74.0,823.0,749.0,0.0,0.0,0.0,0.0,519.0,0
UCI_011305,500000.0,30,2,2,0,0,-2,-2,-2,-2,380417.0,9027.0,377866.0,3634.0,-3634.0,0.0,-3634.0,1907.0,-3634.0,0.0,-3634.0,210000.0,0
UCI_005161,500000.0,32,2,2,-1,-1,-1,-1,0,-1,10339.0,6405.0,6405.0,99.0,-4617.0,22480.0,16879.0,0.0,5195.0,580.0,290.0,36753.0,0
UCI_017740,110000.0,55,1,1,-1,2,2,-1,0,-1,632.0,0.0,316.0,0.0,0.0,948.0,632.0,0.0,316.0,632.0,632.0,0.0,0
UCI_012669,500000.0,42,1,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
UCI_007895,80000.0,44,3,1,-1,-1,-1,-1,-1,-1,485.0,10735.0,10735.0,2957.0,2954.0,24277.0,24243.0,7046.0,7043.0,13671.0,13531.0,3206.0,0
UCI_001852,310000.0,30,1,2,0,0,0,0,0,0,304329.0,14027.0,292848.0,16800.0,279138.0,11600.0,252703.0,11000.0,248895.0,10000.0,244026.0,30000.0,0
UCI_003916,360000.0,32,2,1,0,-1,-1,-1,-1,-1,101403.0,2389.0,2389.0,11996.0,11996.0,0.0,0.0,67372.0,67372.0,66666.0,66666.0,66666.0,0
UCI_022124,420000.0,26,2,2,0,0,0,0,0,0,24434.0,1500.0,22586.0,28000.0,36569.0,1210.0,28994.0,303.0,15159.0,2000.0,9379.0,0.0,0
UCI_021158,290000.0,36,1,1,2,0,0,0,0,0,170953.0,546.0,170747.0,1002.0,171002.0,795.0,170795.0,795.0,170795.0,1003.0,171003.0,998.0,0
UCI_026460,20000.0,49,2,1,0,0,0,0,0,0,13561.0,1543.0,14573.0,1260.0,15290.0,1270.0,16300.0,594.0,16624.0,617.0,16974.0,1425.0,1
UCI_028980,150000.0,35,1,2,2,2,0,0,0,0,55337.0,0.0,53851.0,2503.0,53710.0,2000.0,48797.0,1804.0,49928.0,2000.0,51106.0,2000.0,1
UCI_014752,20000.0,41,1,1,1,3,2,0,0,-1,6249.0,0.0,5965.0,0.0,2417.0,0.0,1616.0,0.0,1616.0,3067.0,3067.0,0.0,0
UCI_012217,280000.0,39,2,1,2,3,2,2,2,2,186838.0,8000.0,190570.0,8000.0,194189.0,0.0,189806.0,14500.0,201410.0,7300.0,205479.0,7500.0,1
