client_id,LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,dataset_source
SYN_CLI_001355,117550.0,47,4,3,1,-2,3,1,0,3,50600.0,75100.0,28200.0,22900.0,13000.0,30400.0,27900.0,19200.0,13000.0,2600.0,8000.0,16200.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_018002,438092.0,63,4,1,1,3,-2,2,0,0,163300.0,1800.0,265700.0,138200.0,234800.0,89400.0,112200.0,900.0,35700.0,86800.0,112700.0,24800.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_019676,240812.0,66,1,3,3,4,4,0,2,-1,2600.0,79200.0,68800.0,55400.0,36900.0,60600.0,400.0,11800.0,45900.0,16100.0,11700.0,36300.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_019980,174083.0,23,3,3,0,3,2,-1,-1,-2,98700.0,113200.0,19100.0,70100.0,25300.0,55200.0,17200.0,4000.0,13100.0,22400.0,5800.0,28300.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_004357,482874.0,71,3,2,0,2,0,1,-2,4,428400.0,135900.0,205300.0,271000.0,77700.0,95300.0,201600.0,60000.0,76900.0,188800.0,4900.0,55100.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_008896,249786.0,34,2,3,-2,1,0,1,-2,-1,77100.0,151300.0,204900.0,151900.0,19200.0,11900.0,23300.0,34000.0,36900.0,46600.0,10200.0,4000.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_016281,90370.0,46,4,2,-1,0,-2,2,-2,0,23200.0,62400.0,82000.0,48000.0,51400.0,62000.0,5300.0,13700.0,13600.0,26600.0,100.0,23500.0,0,SYNTHETIC_CREDIT_RISK
UCI_009074,110000.0,35,1,2,-1,2,-1,0,0,-1,549.0,179.0,1166.0,790.0,806.0,1729.0,0.0,1166.0,0.0,446.0,1729.0,0.0,0,UCI_CREDIT_CARD
UCI_024962,80000.0,35,2,2,0,0,0,0,0,0,77298.0,71051.0,71239.0,75710.0,63977.0,43385.0,2515.0,3000.0,6000.0,3008.0,2000.0,0.0,0,UCI_CREDIT_CARD
UCI_000477,50000.0,44,1,2,0,0,0,0,0,0,50893.0,28527.0,29241.0,28513.0,29106.0,29638.0,1800.0,1500.0,1200.0,1203.0,1166.0,1000.0,0,UCI_CREDIT_CARD
UCI_016359,260000.0,45,1,1,1,-2,-1,-1,-1,-1,4856.0,1853.0,108.0,0.0,134.0,4950.0,1853.0,108.0,0.0,134.0,4950.0,500.0,0,UCI_CREDIT_CARD
UCI_024840,30000.0,38,2,2,0,0,0,0,0,0,21697.0,22834.0,24459.0,25361.0,27011.0,27655.0,1500.0,2000.0,1350.0,2000.0,1000.0,1500.0,0,UCI_CREDIT_CARD
UCI_024916,200000.0,47,1,3,0,0,0,0,0,0,202967.0,203188.0,198576.0,186981.0,137486.0,140473.0,7208.0,7282.0,5835.0,5000.0,5500.0,4954.0,1,UCI_CREDIT_CARD
UCI_015360,250000.0,31,2,1,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,1000.0,0.0,1013.0,0.0,0.0,1000.0,0.0,1013.0,0.0,0,UCI_CREDIT_CARD
UCI_016243,360000.0,35,1,3,-2,-2,-2,-2,-2,-2,3555.0,2570.0,0.0,0.0,0.0,6920.0,2570.0,0.0,0.0,0.0,6920.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_003822,15398.0,46,1,2,-2,2,-1,3,0,0,9300.0,6600.0,11400.0,1700.0,6400.0,9300.0,6500.0,700.0,7100.0,700.0,3100.0,1600.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_001936,90152.0,33,1,2,0,4,0,2,0,2,22000.0,58900.0,24700.0,37400.0,27400.0,44100.0,600.0,33400.0,10800.0,2800.0,12400.0,27200.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_018298,190199.0,34,1,1,1,1,0,1,1,4,91300.0,56600.0,90800.0,80400.0,127000.0,18200.0,54200.0,4900.0,2300.0,5700.0,15100.0,6300.0,0,SYNTHETIC_CREDIT_RISK
UCI_025312,50000.0,25,2,2,3,2,0,0,0,0,66881.0,65115.0,51010.0,50342.0,36025.0,36778.0,0.0,2092.0,1460.0,1167.0,1209.0,1645.0,0,UCI_CREDIT_CARD
UCI_004403,270000.0,48,1,2,2,0,0,0,0,0,56376.0,56911.0,56758.0,26872.0,23660.0,12053.0,2680.0,1420.0,15.0,42.0,2476.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_022612,293004.0,51,2,2,4,4,2,4,-2,-2,40900.0,166300.0,120600.0,160800.0,178600.0,114100.0,3000.0,5400.0,8200.0,96700.0,32900.0,33600.0,1,SYNTHETIC_CREDIT_RISK
UCI_027693,450000.0,26,3,2,0,0,0,0,0,0,28765.0,24672.0,23095.0,20776.0,6189.0,2396.0,1714.0,2012.0,1107.0,21.0,512.0,81081.0,0,UCI_CREDIT_CARD
SYN_CLI_006475,128419.0,56,1,1,2,1,4,0,0,-1,49300.0,57700.0,15200.0,79000.0,50100.0,31300.0,2600.0,18600.0,2700.0,29000.0,16700.0,8400.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_003604,315537.0,45,3,2,2,-1,-1,4,2,1,240200.0,164800.0,191800.0,121700.0,126100.0,257300.0,68000.0,45700.0,17800.0,3900.0,80600.0,89000.0,1,SYNTHETIC_CREDIT_RISK
UCI_024220,290000.0,30,2,2,-1,-1,3,2,-1,-1,792.0,264.0,264.0,264.0,260.0,4738.0,264.0,0.0,0.0,260.0,4746.0,53902.0,0,UCI_CREDIT_CARD
SYN_CLI_011146,255604.0,47,4,2,-1,-1,2,-1,1,0,92400.0,144800.0,34800.0,73900.0,151400.0,105700.0,6100.0,90600.0,8500.0,1800.0,44600.0,60900.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_001169,499120.0,25,1,1,4,1,4,-2,0,-1,297300.0,117800.0,213200.0,260900.0,277400.0,59800.0,60100.0,77800.0,143300.0,131100.0,168400.0,8900.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_001383,179886.0,69,2,1,-1,2,3,4,0,-2,37600.0,52400.0,53200.0,81800.0,92600.0,68500.0,18400.0,34000.0,17900.0,2100.0,10400.0,37000.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_027528,163187.0,67,4,1,0,-1,1,0,3,-1,38000.0,38100.0,57400.0,43800.0,77300.0,111100.0,21900.0,26700.0,9600.0,2300.0,45700.0,69500.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_018273,63716.0,29,3,1,2,1,1,0,-2,1,25300.0,37300.0,11000.0,21500.0,40200.0,27800.0,13200.0,10400.0,3800.0,11700.0,16200.0,17600.0,1,SYNTHETIC_CREDIT_RISK
UCI_023535,200000.0,40,2,1,-2,-2,-2,-2,-2,-2,1521.0,-5.0,-5.0,-5.0,-5.0,1028.0,0.0,0.0,0.0,0.0,1033.0,12857.0,0,UCI_CREDIT_CARD
SYN_CLI_015164,424996.0,68,2,2,-2,4,3,2,4,2,124000.0,56600.0,155700.0,73200.0,92500.0,162200.0,18200.0,30900.0,40200.0,51000.0,3100.0,87800.0,0,SYNTHETIC_CREDIT_RISK
UCI_005875,100000.0,35,3,1,2,2,0,0,2,2,101326.0,97751.0,92431.0,97227.0,88899.0,93766.0,0.0,3500.0,7000.0,0.0,7000.0,0.0,1,UCI_CREDIT_CARD
SYN_CLI_000089,386243.0,25,4,3,1,-1,2,3,0,3,189500.0,32900.0,301300.0,228800.0,307700.0,240700.0,60800.0,6800.0,175000.0,104800.0,63300.0,168200.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_029053,312485.0,36,2,1,1,3,-1,3,-1,-2,103900.0,137600.0,216100.0,268500.0,69700.0,157600.0,49000.0,4200.0,68500.0,144300.0,21900.0,1400.0,1,SYNTHETIC_CREDIT_RISK
UCI_017180,50000.0,28,1,2,-1,-1,-1,-1,0,0,390.0,390.0,390.0,39685.0,40109.0,41303.0,390.0,780.0,39685.0,1337.0,5000.0,4696.0,1,UCI_CREDIT_CARD
SYN_CLI_015514,69015.0,40,1,3,1,3,0,-2,1,-2,12800.0,17800.0,24000.0,38200.0,9300.0,18600.0,300.0,5100.0,2400.0,15700.0,1000.0,12800.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_009997,498404.0,34,4,1,-1,0,-2,3,0,2,195300.0,208900.0,124200.0,287600.0,236400.0,285600.0,20100.0,36500.0,60400.0,151300.0,161100.0,174600.0,1,SYNTHETIC_CREDIT_RISK
UCI_008479,50000.0,24,1,2,-1,-1,-1,-1,-1,-1,1303.0,1303.0,748.0,1693.0,1138.0,748.0,1303.0,748.0,1693.0,1138.0,895.0,1528.0,0,UCI_CREDIT_CARD
SYN_CLI_006199,87755.0,24,1,2,-1,2,2,-1,2,2,6000.0,27200.0,48500.0,10900.0,70300.0,31100.0,4200.0,5200.0,15100.0,7200.0,23200.0,11900.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_020197,479731.0,65,3,2,2,1,1,4,2,2,32100.0,164500.0,214100.0,126100.0,340800.0,402400.0,20300.0,3500.0,121100.0,17100.0,102100.0,40900.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_022353,399889.0,31,4,1,-2,-2,4,-2,4,3,268600.0,106400.0,80400.0,249500.0,309000.0,127600.0,127000.0,34200.0,12500.0,102000.0,28900.0,24900.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_022626,284830.0,38,3,2,0,0,1,1,0,4,110800.0,248000.0,114600.0,190700.0,98500.0,121800.0,66500.0,21500.0,11400.0,83500.0,15600.0,83800.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_007789,421505.0,27,3,1,2,2,4,4,-1,1,275500.0,264200.0,235300.0,238800.0,199500.0,170000.0,60900.0,139100.0,115300.0,12000.0,50700.0,109400.0,1,SYNTHETIC_CREDIT_RISK
UCI_000213,40000.0,43,3,1,0,0,0,0,0,0,38257.0,38901.0,38103.0,36207.0,33138.0,31339.0,1700.0,1504.0,1200.0,1500.0,1500.0,1000.0,0,UCI_CREDIT_CARD
UCI_004249,90000.0,42,3,1,2,2,2,3,3,3,48674.0,49895.0,52570.0,53614.0,54534.0,53374.0,2300.0,4116.0,2500.0,2052.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_026774,50000.0,25,2,2,2,2,2,2,2,-2,61143.0,58394.0,52805.0,52546.0,8959.0,9812.0,3000.0,0.0,1489.0,51285.0,1000.0,368.0,1,UCI_CREDIT_CARD
SYN_CLI_017226,324977.0,69,4,2,2,2,4,-1,4,-2,117300.0,106800.0,196700.0,153700.0,206900.0,125400.0,70200.0,20800.0,132200.0,25800.0,28900.0,32700.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_008607,165728.0,70,2,3,1,3,-1,3,4,-2,52300.0,81500.0,122100.0,35800.0,112300.0,86100.0,16700.0,52900.0,82300.0,19200.0,64300.0,26500.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_017024,269119.0,60,4,3,0,2,3,-1,1,3,25300.0,142100.0,119900.0,64300.0,110200.0,91300.0,3900.0,39700.0,5100.0,43600.0,57200.0,3600.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_020319,454195.0,56,4,3,0,4,3,-1,3,-2,216300.0,161900.0,114900.0,169300.0,71700.0,121300.0,39100.0,71500.0,66200.0,72000.0,7600.0,59300.0,1,SYNTHETIC_CREDIT_RISK
UCI_007985,30000.0,21,3,2,2,2,2,0,0,0,28309.0,31229.0,29752.0,27262.0,27262.0,24265.0,3700.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_016165,50000.0,47,3,2,0,0,0,0,0,0,11961.0,14259.0,16028.0,17760.0,19462.0,22141.0,2500.0,2000.0,2000.0,2000.0,3000.0,3000.0,0,UCI_CREDIT_CARD
UCI_015326,240000.0,35,2,1,-2,-2,-2,-2,-2,-2,5391.0,7375.0,4908.0,5638.0,2582.0,4127.0,7375.0,4908.0,5638.0,2587.0,4127.0,4942.0,0,UCI_CREDIT_CARD
SYN_CLI_023792,90248.0,55,4,2,-2,1,3,3,4,3,38000.0,61300.0,20500.0,49700.0,18400.0,23100.0,12800.0,30000.0,6100.0,25100.0,9600.0,9400.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_029921,14316.0,48,4,2,0,0,3,2,0,3,3800.0,10700.0,5500.0,8500.0,9100.0,2200.0,400.0,300.0,3000.0,4700.0,3800.0,1400.0,0,SYNTHETIC_CREDIT_RISK
UCI_021635,50000.0,23,3,2,2,0,0,2,0,0,25046.0,25174.0,27850.0,27038.0,27465.0,20943.0,1724.0,3400.0,0.0,1000.0,900.0,790.0,1,UCI_CREDIT_CARD
UCI_005749,200000.0,26,1,2,0,-1,-1,-1,-1,-1,6242.0,1776.0,3587.0,0.0,2160.0,900.0,1776.0,3598.0,0.0,2160.0,900.0,1850.0,0,UCI_CREDIT_CARD
SYN_CLI_010745,413372.0,29,3,1,-1,-1,4,4,0,-2,350500.0,35500.0,55700.0,275900.0,107600.0,114400.0,173600.0,17500.0,32000.0,107300.0,57000.0,4400.0,0,SYNTHETIC_CREDIT_RISK
UCI_002096,150000.0,36,2,1,0,0,0,2,0,0,83853.0,87227.0,96253.0,93562.0,96510.0,63417.0,5000.0,11700.0,0.0,5000.0,2500.0,5000.0,0,UCI_CREDIT_CARD
SYN_CLI_021748,138103.0,71,4,3,4,0,2,3,0,-2,48900.0,69700.0,66500.0,32700.0,94500.0,10400.0,19400.0,30500.0,5200.0,13800.0,38900.0,200.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_008859,150390.0,58,1,1,-2,3,3,0,-1,4,34300.0,20000.0,23100.0,36500.0,70400.0,6500.0,19800.0,8000.0,7700.0,7800.0,14200.0,700.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_000282,248462.0,51,2,2,-2,0,4,0,1,2,15600.0,75600.0,74600.0,96500.0,196600.0,173200.0,700.0,36900.0,24000.0,59500.0,123400.0,74400.0,0,SYNTHETIC_CREDIT_RISK
UCI_009135,260000.0,43,2,1,0,0,0,0,0,0,99523.0,76712.0,55185.0,82040.0,60867.0,59005.0,3514.0,3049.0,58312.0,3018.0,3020.0,1511.0,0,UCI_CREDIT_CARD
UCI_006995,410000.0,28,3,2,2,2,2,2,0,0,407490.0,415276.0,384242.0,343283.0,320407.0,328827.0,16195.0,15282.0,15164.0,12005.0,15000.0,10507.0,0,UCI_CREDIT_CARD
SYN_CLI_013503,224026.0,73,1,1,4,4,-1,-2,-2,1,108400.0,31400.0,20800.0,57300.0,185600.0,97900.0,3600.0,19000.0,4200.0,25300.0,95200.0,39300.0,1,SYNTHETIC_CREDIT_RISK
UCI_009999,80000.0,26,2,2,-1,2,2,-2,-2,-2,780.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,UCI_CREDIT_CARD
UCI_022495,70000.0,49,3,1,2,2,2,0,0,0,16127.0,20035.0,19416.0,17153.0,17866.0,19413.0,4500.0,0.0,2000.0,1000.0,2000.0,691.0,1,UCI_CREDIT_CARD
SYN_CLI_020703,193662.0,65,4,1,-2,-2,-1,-2,-2,4,79000.0,141500.0,35600.0,70600.0,36800.0,57400.0,23700.0,67600.0,24700.0,100.0,4100.0,9700.0,0,SYNTHETIC_CREDIT_RISK
UCI_026458,70000.0,49,3,1,1,2,2,2,2,0,9915.0,9607.0,11913.0,12518.0,12022.0,12179.0,0.0,2468.0,1100.0,0.0,500.0,600.0,0,UCI_CREDIT_CARD
SYN_CLI_026100,45828.0,72,3,1,1,0,0,-1,-2,-1,24800.0,25000.0,16500.0,24400.0,28000.0,18300.0,5900.0,2800.0,400.0,5200.0,2900.0,10300.0,0,SYNTHETIC_CREDIT_RISK
UCI_021544,130000.0,24,1,2,0,0,0,2,2,-1,3621.0,4530.0,6627.0,3300.0,0.0,18300.0,1130.0,2227.0,200.0,0.0,18300.0,0.0,0,UCI_CREDIT_CARD
UCI_001423,130000.0,24,2,2,0,0,0,0,0,0,122750.0,118319.0,61466.0,48288.0,48898.0,49699.0,4966.0,2034.0,1710.0,1765.0,2000.0,2672.0,0,UCI_CREDIT_CARD
UCI_011025,60000.0,23,2,1,2,2,0,0,0,0,63143.0,59608.0,59182.0,27882.0,24574.0,22330.0,0.0,1478.0,2000.0,1000.0,3000.0,2000.0,0,UCI_CREDIT_CARD
UCI_016733,240000.0,42,3,1,2,2,2,2,2,2,259511.0,258208.0,245397.0,245014.0,209834.0,195913.0,11000.0,0.0,12300.0,14288.0,0.0,6887.0,0,UCI_CREDIT_CARD
UCI_012679,50000.0,48,2,1,2,0,0,0,0,0,49913.0,50588.0,50245.0,19424.0,19829.0,20386.0,2077.0,1311.0,689.0,712.0,879.0,799.0,0,UCI_CREDIT_CARD
UCI_026243,260000.0,36,1,1,0,0,0,0,0,0,203755.0,210668.0,182863.0,166437.0,184000.0,146518.0,15000.0,10000.0,15000.0,20000.0,5000.0,20000.0,0,UCI_CREDIT_CARD
SYN_CLI_002674,101928.0,27,1,2,1,3,-2,3,-1,-2,40500.0,15300.0,22800.0,50800.0,58400.0,88700.0,20700.0,9000.0,300.0,4100.0,1800.0,32800.0,0,SYNTHETIC_CREDIT_RISK
UCI_029543,150000.0,36,4,1,0,0,0,0,0,0,181335.0,188576.0,188864.0,188547.0,193087.0,196559.0,14000.0,7000.0,5000.0,8000.0,7000.0,5000.0,0,UCI_CREDIT_CARD
SYN_CLI_024774,101961.0,73,2,3,-1,0,4,0,0,-1,49300.0,77200.0,57200.0,39000.0,33000.0,84200.0,15600.0,9900.0,20500.0,19900.0,4500.0,41900.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_019178,388940.0,22,3,3,-1,2,-2,3,4,-2,205900.0,59400.0,211500.0,157000.0,226300.0,87100.0,142500.0,10500.0,37400.0,81900.0,53500.0,16800.0,0,SYNTHETIC_CREDIT_RISK
UCI_028873,210000.0,36,2,1,-1,-1,0,-1,-1,-1,2853.0,8028.0,10827.0,5385.0,1187.0,1552.0,8037.0,6018.0,5388.0,1191.0,1554.0,1870.0,0,UCI_CREDIT_CARD
SYN_CLI_009284,10453.0,45,4,3,-2,2,1,3,2,0,2400.0,3200.0,5100.0,4500.0,3600.0,2900.0,400.0,800.0,800.0,200.0,1100.0,1600.0,1,SYNTHETIC_CREDIT_RISK
UCI_023533,80000.0,35,2,1,1,2,2,2,0,0,78959.0,76699.0,81477.0,79035.0,28503.0,29711.0,0.0,6800.0,0.0,1000.0,2000.0,1500.0,1,UCI_CREDIT_CARD
UCI_004615,180000.0,27,3,1,0,0,0,0,0,0,12303.0,11757.0,11695.0,5891.0,753.0,21753.0,2000.0,1700.0,300.0,0.0,21000.0,1000.0,1,UCI_CREDIT_CARD
UCI_003132,150000.0,24,1,2,-1,-1,-1,0,0,-1,4857.0,1729.0,49200.0,50000.0,0.0,50000.0,1733.0,49200.0,1000.0,0.0,50000.0,0.0,0,UCI_CREDIT_CARD
UCI_011989,360000.0,32,1,2,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,499.0,1113.0,392.0,0.0,0.0,499.0,1113.0,392.0,455.0,0,UCI_CREDIT_CARD
SYN_CLI_022077,90839.0,60,1,2,3,0,0,3,-1,4,9300.0,34000.0,22100.0,61800.0,49300.0,11900.0,4900.0,800.0,2800.0,34300.0,30100.0,2900.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_002091,444802.0,66,4,1,-2,2,4,0,4,4,259000.0,155100.0,165500.0,137800.0,244300.0,360500.0,86800.0,70700.0,39300.0,44700.0,108400.0,169000.0,0,SYNTHETIC_CREDIT_RISK
UCI_027586,80000.0,52,3,1,1,2,2,2,0,0,77185.0,80311.0,81558.0,78761.0,71352.0,19674.0,5000.0,3100.0,0.0,2000.0,713.0,1500.0,1,UCI_CREDIT_CARD
SYN_CLI_012028,316790.0,35,2,2,-2,3,2,4,0,-2,77200.0,236600.0,128200.0,9600.0,75100.0,35000.0,28300.0,137500.0,38300.0,5700.0,26100.0,2900.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_014319,71287.0,22,4,3,-1,-2,-2,2,0,0,34300.0,35800.0,21800.0,23300.0,29900.0,39400.0,22800.0,11700.0,800.0,900.0,5800.0,700.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_012227,108768.0,34,2,1,4,3,4,1,-1,1,37100.0,69300.0,47200.0,60900.0,50100.0,56100.0,7900.0,19100.0,25000.0,34900.0,1000.0,38600.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_027248,496311.0,23,4,1,1,0,-2,4,-1,1,105200.0,7700.0,88200.0,339400.0,222300.0,98900.0,15400.0,4300.0,44000.0,169100.0,43000.0,1000.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_001639,99353.0,64,4,3,4,-2,2,-1,-2,-2,38600.0,60100.0,62000.0,66600.0,24100.0,23700.0,22600.0,14500.0,34200.0,11000.0,8600.0,14500.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_005828,340021.0,75,4,3,4,0,2,-1,4,-1,186300.0,87100.0,264400.0,126000.0,29700.0,166800.0,76200.0,60200.0,74800.0,36200.0,17700.0,79600.0,1,SYNTHETIC_CREDIT_RISK
UCI_001639,70000.0,34,1,2,1,3,2,0,0,0,70971.0,71272.0,69405.0,34045.0,34995.0,36025.0,2000.0,0.0,1220.0,1500.0,1725.0,0.0,1,UCI_CREDIT_CARD
UCI_020716,180000.0,39,3,1,0,0,0,0,0,0,24068.0,25071.0,26103.0,27113.0,27495.0,27914.0,1706.0,1738.0,1748.0,1130.0,1011.0,1016.0,0,UCI_CREDIT_CARD
UCI_028298,30000.0,31,2,1,3,3,2,2,2,2,25320.0,24620.0,25522.0,26008.0,25294.0,26928.0,0.0,1600.0,1200.0,0.0,2200.0,0.0,1,UCI_CREDIT_CARD
SYN_CLI_027719,110017.0,64,4,1,-1,2,3,2,2,4,24200.0,58700.0,84600.0,89400.0,69200.0,41500.0,15500.0,6400.0,42900.0,10200.0,9400.0,6100.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_013546,237696.0,43,4,2,0,4,4,-1,4,-1,38600.0,27300.0,142100.0,152500.0,164200.0,127500.0,5800.0,13300.0,64300.0,92300.0,104800.0,71300.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_001506,128816.0,48,2,1,1,-1,-2,-1,0,3,45000.0,22100.0,37400.0,55500.0,59300.0,46200.0,2200.0,13900.0,1300.0,29200.0,21600.0,12300.0,0,SYNTHETIC_CREDIT_RISK
UCI_027798,280000.0,26,2,1,0,-1,-1,-1,-1,-1,6056.0,804.0,4712.0,1728.0,2076.0,1709.0,1200.0,4720.0,1728.0,2076.0,1709.0,7508.0,0,UCI_CREDIT_CARD
SYN_CLI_009026,439939.0,44,2,2,2,3,2,4,4,4,148500.0,247300.0,350400.0,181900.0,335800.0,42900.0,71900.0,66300.0,101700.0,118800.0,186200.0,2900.0,1,SYNTHETIC_CREDIT_RISK
UCI_022800,260000.0,44,1,1,0,0,0,0,0,0,296349.0,300155.0,305798.0,306082.0,304048.0,14982.0,6891.0,8668.0,6907.0,6088.0,14982.0,12588.0,0,UCI_CREDIT_CARD
SYN_CLI_022767,183318.0,62,2,2,4,-2,-1,1,3,-2,25400.0,60300.0,123200.0,94200.0,59300.0,62400.0,6100.0,17200.0,47900.0,36900.0,17200.0,43100.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_028623,351828.0,44,1,1,3,4,0,2,3,-1,11500.0,80100.0,109500.0,172500.0,151300.0,128900.0,6000.0,10500.0,31700.0,22200.0,85100.0,19400.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_024015,205672.0,59,2,1,4,-2,0,1,-1,0,101500.0,148700.0,180300.0,34500.0,126800.0,30700.0,42500.0,23500.0,60600.0,12500.0,73000.0,3100.0,1,SYNTHETIC_CREDIT_RISK
UCI_021131,100000.0,41,1,2,0,0,0,0,0,0,31452.0,32453.0,33490.0,34926.0,35771.0,36366.0,1527.0,1564.0,2000.0,1426.0,1320.0,1333.0,1,UCI_CREDIT_CARD
UCI_027061,20000.0,45,3,1,0,0,0,0,0,0,26400.0,27400.0,28400.0,29400.0,30000.0,0.0,1000.0,1000.0,1000.0,600.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_027918,180000.0,29,1,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,UCI_CREDIT_CARD
UCI_016696,50000.0,47,2,1,0,0,0,0,0,0,38830.0,35866.0,30260.0,19187.0,19324.0,19192.0,1600.0,8820.0,1293.0,820.0,700.0,689.0,0,UCI_CREDIT_CARD
SYN_CLI_026035,265309.0,25,3,3,0,4,3,2,3,1,159300.0,84400.0,89100.0,152900.0,52300.0,29000.0,65700.0,28900.0,49700.0,39600.0,21100.0,6800.0,0,SYNTHETIC_CREDIT_RISK
UCI_023495,110000.0,32,1,2,0,0,0,-2,-2,-2,60558.0,30900.0,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_006651,50000.0,36,2,1,0,0,0,0,0,0,47404.0,48786.0,49768.0,27838.0,84810.0,27785.0,2148.0,2130.0,1200.0,1012.0,2034.0,973.0,0,UCI_CREDIT_CARD
UCI_007056,30000.0,31,3,2,3,2,0,0,0,2,30588.0,26860.0,21165.0,21281.0,22938.0,22422.0,0.0,1646.0,762.0,2000.0,0.0,647.0,1,UCI_CREDIT_CARD
UCI_027376,360000.0,35,2,1,-2,-2,-2,-2,-2,-2,-9.0,-9.0,-9.0,-9.0,1943.0,2500.0,0.0,0.0,0.0,1952.0,2500.0,0.0,1,UCI_CREDIT_CARD
UCI_021139,20000.0,41,2,1,0,0,0,0,0,0,9632.0,10676.0,13702.0,14713.0,15068.0,15425.0,1208.0,3234.0,1245.0,600.0,600.0,600.0,0,UCI_CREDIT_CARD
SYN_CLI_009321,151608.0,26,1,1,0,2,3,2,-1,0,53800.0,15400.0,37200.0,92100.0,28200.0,19500.0,21900.0,5100.0,24600.0,63900.0,11700.0,4500.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_022446,47573.0,45,3,2,-2,-2,0,0,-1,-2,11100.0,17700.0,17900.0,28300.0,27600.0,8000.0,1000.0,4200.0,2100.0,900.0,3600.0,5300.0,0,SYNTHETIC_CREDIT_RISK
UCI_003883,200000.0,34,1,1,-1,-1,-1,-1,0,0,5392.0,1938.0,4819.0,13074.0,2070.0,0.0,1938.0,4819.0,13074.0,0.0,0.0,790.0,0,UCI_CREDIT_CARD
UCI_029069,310000.0,50,2,1,-1,-1,-1,0,-1,-1,316.0,316.0,6464.0,7016.0,4351.0,17016.0,316.0,6464.0,1000.0,4351.0,17016.0,1206.0,0,UCI_CREDIT_CARD
SYN_CLI_002249,86305.0,31,3,1,4,3,1,-2,-2,4,33400.0,41100.0,56800.0,48700.0,27700.0,35100.0,15800.0,2400.0,400.0,15800.0,3400.0,24500.0,1,SYNTHETIC_CREDIT_RISK
UCI_004504,280000.0,30,2,2,-1,-1,-1,0,0,-2,1373.0,207.0,3516.0,2769.0,0.0,0.0,207.0,3516.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
