client_id,LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default_next_month
CLI_000146,428167,30,1,1,-1,-1,2,4,4,2,2,103300.0,36700.0,177100.0,67000.0,396800.0,40400.0,130300.0,35400.0,138500.0,80000.0,130200.0,7800.0,1
CLI_000147,26999,67,1,3,2,2,4,3,0,3,3,3300.0,100.0,18100.0,7500.0,10500.0,6400.0,5400.0,100.0,12300.0,3700.0,14600.0,8800.0,1
CLI_000148,124630,55,1,3,-1,1,3,-2,3,-2,3,34100.0,11600.0,16700.0,6100.0,29800.0,19800.0,71000.0,38100.0,82800.0,50700.0,84300.0,10600.0,0
CLI_000149,412620,29,1,1,0,-2,2,0,-1,2,-2,203100.0,71900.0,123900.0,4500.0,266800.0,5300.0,269300.0,44400.0,184700.0,40400.0,83800.0,44200.0,0
CLI_000150,38568,52,2,1,4,0,-1,2,2,0,3,26100.0,11400.0,28400.0,16400.0,7400.0,5100.0,23100.0,5100.0,8600.0,2300.0,11900.0,1400.0,0
CLI_000151,429278,47,3,1,2,1,-1,0,4,-2,1,350500.0,207900.0,238100.0,43500.0,89400.0,31500.0,189000.0,123000.0,38200.0,5100.0,15600.0,1000.0,1
CLI_000152,147878,55,4,3,1,3,-1,-2,-2,2,0,42900.0,14000.0,81600.0,35600.0,76500.0,13600.0,37100.0,23900.0,14600.0,7600.0,91700.0,28300.0,0
CLI_000153,459649,25,4,1,4,4,-2,2,-1,4,-2,275200.0,90400.0,230100.0,155100.0,249600.0,111900.0,80000.0,4100.0,61600.0,14200.0,356200.0,225600.0,1
CLI_000154,153860,51,1,1,4,-2,4,0,-1,1,-2,50900.0,600.0,50300.0,21700.0,79500.0,11900.0,66500.0,36600.0,76300.0,43700.0,31600.0,14600.0,0
CLI_000155,222815,58,2,3,-1,2,3,2,0,1,0,33700.0,21500.0,121100.0,67300.0,50600.0,15000.0,66600.0,35000.0,48800.0,3000.0,76300.0,39700.0,1
CLI_000156,334339,60,4,1,2,2,3,2,1,-1,3,200000.0,117700.0,239000.0,142800.0,118200.0,26900.0,207100.0,80400.0,125500.0,12200.0,208800.0,52900.0,1
CLI_000157,71877,63,1,2,2,-2,3,4,2,2,4,59800.0,8000.0,64100.0,5500.0,10600.0,2900.0,40400.0,15700.0,16000.0,5500.0,53700.0,33700.0,1
CLI_000158,282945,55,3,3,1,0,4,4,3,0,3,154500.0,79100.0,162600.0,89700.0,133300.0,64000.0,171800.0,68300.0,197400.0,70300.0,201300.0,3900.0,1
CLI_000159,257457,59,2,3,-1,-2,2,1,-1,4,4,240200.0,142700.0,31000.0,20900.0,155700.0,65100.0,48900.0,7800.0,45700.0,22900.0,137700.0,39900.0,1
CLI_000160,394110,25,1,1,4,-1,-1,4,2,-1,2,33200.0,15600.0,189600.0,98700.0,226900.0,78000.0,133300.0,75300.0,340300.0,137000.0,60200.0,33200.0,1
CLI_000161,498092,64,1,1,-1,0,-1,4,3,1,-1,237300.0,96600.0,70700.0,29500.0,260100.0,22300.0,142000.0,37700.0,348700.0,138300.0,170800.0,111000.0,0
CLI_000162,335513,41,2,2,0,-1,1,0,1,4,0,110600.0,15100.0,73900.0,41800.0,237100.0,92400.0,237100.0,127400.0,147200.0,93500.0,105300.0,20300.0,0
CLI_000163,210501,51,1,1,-1,2,-1,-1,2,1,-2,87200.0,2900.0,14900.0,4800.0,13300.0,4000.0,59000.0,38100.0,112400.0,30200.0,39600.0,9400.0,0
CLI_000164,209129,51,1,3,3,-1,1,0,4,4,4,168800.0,43300.0,87700.0,12200.0,136900.0,35700.0,53300.0,33400.0,118300.0,45400.0,61900.0,31400.0,1
CLI_000165,214799,74,3,3,-2,-1,3,2,4,-2,1,102700.0,37300.0,108300.0,1300.0,58000.0,31500.0,67200.0,5100.0,64900.0,26900.0,26200.0,2100.0,0
CLI_000166,408869,38,4,2,1,4,-1,2,-2,4,4,306700.0,149500.0,140500.0,74500.0,61400.0,38900.0,166400.0,110400.0,169500.0,36200.0,339100.0,151500.0,1
CLI_000167,167395,42,3,2,3,1,-1,0,2,0,0,23100.0,2200.0,12600.0,7100.0,47300.0,900.0,48600.0,32900.0,74300.0,2200.0,78700.0,13900.0,1
CLI_000168,91816,62,3,1,4,0,-1,-2,-2,0,0,3500.0,2000.0,78900.0,31000.0,42200.0,23200.0,25700.0,11900.0,51100.0,23900.0,15700.0,1200.0,1
CLI_000169,173802,55,1,3,-1,3,1,1,-2,4,3,45800.0,8200.0,22000.0,14700.0,61300.0,16200.0,44800.0,25500.0,79500.0,40900.0,27500.0,17800.0,1
CLI_000170,21128,38,2,3,1,3,-1,2,-1,3,2,9300.0,6000.0,8200.0,2700.0,5200.0,1100.0,7100.0,2400.0,8400.0,4200.0,2500.0,300.0,1
CLI_000171,62009,39,3,3,1,-2,4,3,-1,0,0,22000.0,12900.0,22500.0,200.0,51500.0,9700.0,20100.0,2100.0,18900.0,3100.0,25500.0,1700.0,0
CLI_000172,54123,66,1,2,0,0,0,-2,-2,3,2,21300.0,11600.0,23400.0,14000.0,27100.0,8900.0,16300.0,1100.0,20400.0,2100.0,7700.0,1700.0,0
CLI_000173,388060,66,3,3,3,1,3,0,1,-1,3,19100.0,4800.0,223400.0,78100.0,180800.0,115600.0,201600.0,103200.0,222500.0,8200.0,159800.0,62200.0,1
CLI_000174,363956,29,1,3,3,-2,0,-2,1,-2,-1,93900.0,43100.0,271300.0,99400.0,286300.0,83000.0,179300.0,70800.0,134200.0,1200.0,202800.0,125300.0,1
CLI_000175,351417,42,2,1,-2,2,3,0,1,-1,-1,115000.0,52800.0,32600.0,16100.0,156200.0,51600.0,175800.0,9600.0,214200.0,71200.0,230900.0,114500.0,0
CLI_000176,236319,63,3,3,4,-2,-2,-1,0,2,0,91400.0,61100.0,78600.0,51400.0,93000.0,11700.0,4700.0,900.0,122800.0,83900.0,47200.0,32700.0,0
CLI_000177,361358,27,4,1,0,4,-1,4,2,1,2,198000.0,53800.0,141000.0,83100.0,212700.0,74500.0,176300.0,52800.0,225000.0,135600.0,176800.0,58300.0,1
CLI_000178,89023,31,1,3,3,0,1,-1,-2,2,3,48400.0,28100.0,40900.0,2300.0,45900.0,13400.0,13300.0,2100.0,26600.0,5700.0,14700.0,6600.0,1
CLI_000179,451304,29,3,1,3,1,1,-1,-1,0,2,148700.0,11500.0,260600.0,154200.0,217500.0,110700.0,347700.0,57600.0,217500.0,45200.0,215700.0,103100.0,1
CLI_000180,255511,50,3,2,1,3,1,3,-2,-2,2,140700.0,91700.0,43900.0,2900.0,87200.0,30700.0,143500.0,36700.0,40700.0,22500.0,164200.0,21900.0,1
CLI_000181,469645,45,1,1,2,1,2,-2,0,0,3,221400.0,16700.0,61900.0,28100.0,289200.0,74300.0,150600.0,82500.0,285900.0,163600.0,47200.0,24300.0,1
CLI_000182,84632,38,3,1,1,2,1,2,-2,0,4,31200.0,19400.0,24900.0,8700.0,24700.0,3900.0,33400.0,10800.0,43200.0,6900.0,46600.0,29800.0,1
CLI_000183,253691,28,1,2,3,4,3,4,2,2,0,90600.0,2500.0,146600.0,90400.0,164100.0,56100.0,101100.0,56400.0,201700.0,70900.0,52900.0,12500.0,1
CLI_000184,351196,56,3,3,-1,2,2,-2,1,3,4,45800.0,14800.0,44800.0,9600.0,139400.0,74000.0,224700.0,108100.0,178700.0,68700.0,82600.0,35500.0,0
CLI_000185,252856,65,1,1,2,0,4,4,1,4,2,125100.0,3900.0,74900.0,25900.0,159800.0,72200.0,12900.0,8900.0,191100.0,15800.0,156500.0,47100.0,1
CLI_000186,228616,32,1,3,-2,0,-2,0,3,4,0,131400.0,51700.0,173100.0,69000.0,131000.0,41200.0,135200.0,70400.0,57300.0,33600.0,72200.0,41800.0,0
CLI_000187,91444,57,1,3,3,2,2,2,-1,4,0,43900.0,29800.0,75000.0,15700.0,67900.0,31600.0,53700.0,12300.0,14100.0,2200.0,49900.0,7700.0,1
CLI_000188,196700,64,2,3,4,-1,4,2,-2,-1,2,42300.0,21000.0,84700.0,43700.0,59000.0,10300.0,127400.0,66600.0,24800.0,4800.0,69600.0,9000.0,1
CLI_000189,126995,51,1,1,3,-2,-2,0,0,0,0,94000.0,31700.0,61500.0,6400.0,35900.0,13000.0,24100.0,700.0,92700.0,22600.0,35400.0,7400.0,0
CLI_000190,157740,52,2,3,3,2,-1,-1,3,4,4,47600.0,4700.0,1300.0,300.0,40500.0,14100.0,119700.0,42000.0,25500.0,8200.0,12500.0,7400.0,1
CLI_000191,345013,30,4,2,3,2,-1,-1,-2,4,-2,88500.0,40000.0,142500.0,24600.0,196700.0,30600.0,161500.0,109300.0,26500.0,13600.0,231600.0,89900.0,0
CLI_000192,318838,73,4,1,2,2,1,2,-1,4,4,202000.0,90500.0,107200.0,30100.0,62900.0,22400.0,110600.0,19000.0,132700.0,84900.0,131400.0,46200.0,1
CLI_000193,307526,73,4,3,2,0,1,3,4,0,1,93000.0,29500.0,115500.0,68000.0,87900.0,42100.0,204100.0,130600.0,148300.0,103700.0,188700.0,67400.0,1
CLI_000194,187288,60,2,1,2,-2,3,1,2,1,1,98900.0,5100.0,44900.0,17400.0,44600.0,5100.0,65300.0,17500.0,56200.0,2000.0,126100.0,85400.0,1
CLI_000195,480249,70,1,2,1,-1,0,1,3,1,1,99600.0,14400.0,126500.0,66400.0,259000.0,142700.0,186700.0,5500.0,194000.0,90800.0,243200.0,149800.0,0
CLI_000196,52948,54,2,1,-2,1,3,1,0,-2,0,15200.0,8000.0,32500.0,6000.0,36800.0,15900.0,8000.0,2500.0,28400.0,9200.0,23600.0,13300.0,0
CLI_000197,177869,57,1,2,-2,-2,3,-1,2,-1,0,67300.0,7600.0,55300.0,20800.0,22100.0,8500.0,60800.0,14300.0,93900.0,51800.0,96400.0,22700.0,0
CLI_000198,67822,66,1,2,1,2,3,4,-2,1,4,39500.0,7800.0,16200.0,4400.0,25700.0,4200.0,12800.0,5100.0,13600.0,200.0,7900.0,2400.0,1
CLI_000199,176082,23,2,3,-1,-1,4,1,4,-2,2,106500.0,20300.0,88500.0,2300.0,17400.0,1300.0,24400.0,2100.0,80400.0,15000.0,69300.0,15000.0,0
CLI_000200,481329,33,3,2,4,0,3,2,3,0,4,204800.0,96000.0,220600.0,78300.0,73800.0,38600.0,276500.0,34300.0,133600.0,90600.0,344300.0,63700.0,1
CLI_000201,189469,32,4,2,4,4,0,4,4,-1,-2,56900.0,38200.0,48000.0,18800.0,81500.0,1500.0,105400.0,45800.0,31700.0,16200.0,83300.0,36600.0,1
CLI_000202,455204,55,3,1,1,0,4,4,1,2,4,89700.0,11500.0,166200.0,69600.0,127900.0,27300.0,254300.0,75000.0,55400.0,32200.0,275700.0,25000.0,1
CLI_000203,252582,34,2,1,2,0,4,4,-2,0,3,111100.0,55000.0,50700.0,12800.0,102500.0,24200.0,145600.0,37400.0,187900.0,49500.0,87800.0,18200.0,1
CLI_000204,352856,42,3,2,2,3,-2,-2,1,-2,2,201600.0,83400.0,111900.0,34400.0,180600.0,118900.0,230700.0,78600.0,240400.0,14400.0,161700.0,111200.0,1
CLI_000205,234134,48,4,1,-1,-2,4,-2,0,3,3,54100.0,13400.0,107900.0,49600.0,134700.0,36800.0,44100.0,10000.0,123300.0,22500.0,14400.0,4600.0,1
CLI_000206,140276,61,3,2,0,0,4,3,1,0,1,34400.0,10100.0,52500.0,9800.0,76100.0,14600.0,38600.0,20800.0,17000.0,600.0,61500.0,20900.0,0
CLI_000207,384472,49,4,1,0,1,3,-2,3,2,2,204900.0,121000.0,142800.0,51300.0,183300.0,14600.0,103100.0,21200.0,260300.0,128800.0,222900.0,15400.0,1
CLI_000208,484896,22,4,2,-2,0,4,0,-1,-2,3,299100.0,41800.0,133200.0,4000.0,75600.0,21900.0,92700.0,44400.0,336700.0,173800.0,193700.0,47600.0,1
CLI_000209,139127,58,3,1,-2,4,3,1,1,2,0,49300.0,8100.0,39700.0,14700.0,59000.0,27500.0,41500.0,19400.0,102900.0,500.0,55800.0,26800.0,1
CLI_000210,391587,44,4,1,0,3,-2,0,0,-2,1,164400.0,43400.0,212600.0,101000.0,63000.0,33400.0,26900.0,7000.0,151100.0,46500.0,83200.0,48800.0,1
CLI_000211,137958,27,2,2,4,-2,-2,4,3,0,-2,92400.0,49300.0,100300.0,47900.0,66400.0,38500.0,37300.0,16800.0,32000.0,10400.0,108900.0,24200.0,0
CLI_000212,361276,56,2,1,-2,4,0,-1,2,0,0,70400.0,39300.0,37000.0,19500.0,275800.0,174800.0,177200.0,60200.0,218000.0,140100.0,44400.0,11900.0,0
CLI_000213,396613,35,1,3,1,-1,-2,1,2,3,-1,155300.0,78800.0,235300.0,64600.0,149900.0,76500.0,89400.0,2300.0,292200.0,91100.0,160500.0,21000.0,0
CLI_000214,230187,46,1,2,2,-1,2,0,-2,1,1,21200.0,7600.0,36400.0,18100.0,98600.0,58500.0,108500.0,58700.0,52800.0,26900.0,117400.0,9300.0,1
CLI_000215,371090,74,3,3,2,3,4,-1,4,2,1,93000.0,60600.0,270600.0,51800.0,135100.0,71000.0,46600.0,21000.0,64800.0,19300.0,249200.0,162800.0,1
CLI_000216,143398,34,4,1,4,0,4,1,4,4,2,60300.0,9800.0,56200.0,15000.0,77600.0,8100.0,58500.0,6200.0,6800.0,3900.0,78000.0,23200.0,1
CLI_000217,48834,69,1,1,0,-2,-2,1,0,1,-1,34400.0,10500.0,20700.0,10000.0,18300.0,1900.0,18600.0,8000.0,19300.0,3300.0,18500.0,11700.0,0
CLI_000218,57231,46,3,2,0,-2,1,2,-2,-2,0,26400.0,16200.0,35200.0,19500.0,24100.0,2000.0,16600.0,8900.0,18200.0,4300.0,11200.0,2100.0,0
CLI_000219,229041,72,1,1,1,2,1,4,-2,-2,0,156500.0,5300.0,22600.0,13900.0,117600.0,78800.0,155400.0,95500.0,62300.0,13000.0,150900.0,45200.0,0
CLI_000220,452275,67,4,2,4,1,1,1,4,1,-2,126500.0,6100.0,202000.0,129600.0,187800.0,64300.0,242000.0,117700.0,349900.0,243400.0,282900.0,62500.0,1
CLI_000221,72512,66,3,3,2,1,4,0,3,-1,1,36100.0,15700.0,11000.0,3500.0,60400.0,19100.0,41500.0,2200.0,44000.0,14800.0,31100.0,16600.0,0
CLI_000222,233330,32,2,3,-2,-1,-2,4,4,4,3,61100.0,5100.0,63100.0,43100.0,81100.0,13300.0,156000.0,80100.0,78900.0,13500.0,120900.0,66700.0,1
CLI_000223,354975,64,2,2,1,-1,-2,1,2,2,1,211700.0,115400.0,55400.0,15800.0,48900.0,2300.0,264600.0,128900.0,336800.0,36400.0,150100.0,66400.0,1
CLI_000224,109158,41,4,1,1,3,3,2,4,4,1,49200.0,12800.0,10500.0,3500.0,43900.0,11200.0,15200.0,9400.0,38600.0,18600.0,46300.0,19800.0,1
CLI_000225,363592,71,2,2,4,1,2,1,2,-1,4,116900.0,70300.0,184700.0,41400.0,175300.0,77300.0,63600.0,7600.0,185900.0,71500.0,72700.0,16000.0,1
CLI_000226,159918,75,1,1,2,4,1,-1,4,0,-2,100800.0,67400.0,47500.0,17100.0,78200.0,29100.0,65200.0,20300.0,14100.0,6400.0,61300.0,1200.0,1
CLI_000227,406243,54,3,1,2,2,-1,3,4,-2,1,32600.0,22100.0,38100.0,9900.0,165200.0,14200.0,271800.0,146300.0,92000.0,49400.0,109900.0,41300.0,1
CLI_000228,293817,71,3,3,0,-2,-2,2,2,2,1,84200.0,51800.0,96800.0,17800.0,195100.0,59000.0,73200.0,30000.0,223000.0,63000.0,184400.0,59400.0,1
CLI_000229,277984,50,3,3,3,0,2,3,0,1,4,125900.0,16200.0,164400.0,73800.0,252900.0,159600.0,171500.0,62700.0,62200.0,10300.0,51500.0,27200.0,1
CLI_000230,96618,22,2,1,-2,4,4,3,-1,-2,0,54400.0,3800.0,57900.0,31400.0,22600.0,10200.0,37000.0,21700.0,43800.0,27500.0,8200.0,400.0,1
CLI_000231,236970,69,2,2,-1,-2,4,2,0,3,-1,60700.0,33600.0,150300.0,99300.0,85700.0,2900.0,133100.0,33300.0,63800.0,24200.0,138300.0,78500.0,0
CLI_000232,429740,50,1,2,-1,-1,-1,-2,0,3,1,242100.0,117400.0,219500.0,6200.0,125600.0,18600.0,204600.0,133400.0,91700.0,6500.0,211500.0,61000.0,0
CLI_000233,19566,23,4,2,1,1,2,1,0,2,3,12700.0,1000.0,12800.0,2500.0,13200.0,2700.0,3300.0,2100.0,9100.0,5600.0,4600.0,1800.0,0
CLI_000234,381674,24,1,3,-2,0,1,3,3,4,1,125100.0,45200.0,219700.0,51800.0,116900.0,46700.0,77100.0,49700.0,46300.0,20800.0,293300.0,67300.0,1
CLI_000235,251453,60,2,3,1,2,4,1,3,0,0,136300.0,65400.0,58500.0,15300.0,127400.0,30600.0,17900.0,6300.0,93100.0,60500.0,145200.0,8400.0,1
CLI_000236,362536,71,1,1,4,4,3,-2,-1,1,4,268300.0,20400.0,226200.0,12100.0,180100.0,18300.0,145000.0,15700.0,224900.0,49200.0,36300.0,9600.0,0
CLI_000237,335016,59,1,1,0,2,-2,3,1,-2,2,94800.0,21800.0,148300.0,17000.0,168300.0,32400.0,195000.0,83400.0,20400.0,10000.0,148300.0,37100.0,0
CLI_000238,221725,45,1,3,-2,0,2,1,-2,-2,0,136100.0,18800.0,35300.0,9800.0,115700.0,66500.0,66000.0,44100.0,38500.0,5000.0,52800.0,29000.0,0
CLI_000239,161246,37,2,2,-1,3,3,0,1,1,-1,119400.0,23700.0,100400.0,50700.0,31900.0,15100.0,60700.0,17200.0,54100.0,1500.0,39100.0,15700.0,1
CLI_000240,317381,44,4,2,-2,-2,-1,-2,-2,-1,-2,189300.0,86500.0,253800.0,120600.0,179600.0,70300.0,76900.0,28700.0,232200.0,6300.0,222500.0,122500.0,0
CLI_000241,78709,38,1,3,2,3,0,2,0,-2,3,32200.0,6100.0,14300.0,7400.0,16700.0,10800.0,21900.0,3600.0,6500.0,3700.0,29800.0,19500.0,1
CLI_000242,296208,36,4,3,3,-2,4,-1,4,-2,2,46400.0,9400.0,197400.0,71800.0,33800.0,9900.0,88600.0,10400.0,69800.0,26900.0,31200.0,4700.0,1
CLI_000243,56400,28,3,2,0,-1,0,0,4,3,-2,31900.0,16700.0,24500.0,8400.0,29700.0,200.0,26700.0,11200.0,36600.0,17600.0,40200.0,8500.0,0
CLI_000244,328424,52,4,3,0,0,-2,2,1,-2,0,130100.0,35300.0,136400.0,91900.0,179800.0,59300.0,260000.0,28700.0,80200.0,6500.0,31000.0,12100.0,0
CLI_000245,318085,33,3,2,0,-2,4,0,3,-2,-1,207800.0,69000.0,139700.0,73700.0,91600.0,45200.0,83000.0,37600.0,64000.0,3000.0,142800.0,30200.0,1
CLI_000246,51377,28,4,3,0,4,3,0,4,1,3,28000.0,16700.0,23200.0,3100.0,9500.0,800.0,20100.0,10400.0,23900.0,3000.0,21500.0,5500.0,1
CLI_000247,381169,36,3,2,2,2,-2,2,4,2,4,127900.0,2000.0,37900.0,11400.0,66600.0,34700.0,130100.0,35100.0,236700.0,137700.0,241200.0,156300.0,1
CLI_000248,213745,64,4,1,0,-2,1,-1,2,1,3,88000.0,26300.0,138500.0,11500.0,61100.0,1600.0,38800.0,19700.0,172400.0,58000.0,150700.0,17900.0,1
CLI_000249,395574,52,1,1,0,2,3,1,0,-1,-1,75800.0,40800.0,177200.0,95000.0,104200.0,14900.0,217800.0,106400.0,207900.0,34900.0,90600.0,10700.0,0
CLI_000250,30390,48,4,2,4,-1,-2,-1,1,-1,1,8800.0,1300.0,15300.0,3900.0,25500.0,1500.0,11500.0,3400.0,6200.0,1500.0,2100.0,100.0,1
CLI_000251,97933,53,1,3,3,3,1,2,-2,0,4,18500.0,9400.0,34100.0,20100.0,19500.0,4100.0,60500.0,2100.0,13800.0,4300.0,84800.0,1500.0,1
CLI_000252,252055,52,1,2,4,4,-1,4,-1,3,3,209400.0,6100.0,57000.0,21700.0,42700.0,27700.0,135300.0,28500.0,129700.0,13000.0,222200.0,30700.0,0
CLI_000253,102230,48,3,3,0,-2,-2,-1,-1,4,1,62300.0,31500.0,14000.0,1500.0,77700.0,43500.0,11800.0,5700.0,35700.0,6500.0,21400.0,5000.0,0
CLI_000254,171631,67,2,2,4,0,-2,2,0,1,4,88700.0,36300.0,123700.0,18200.0,130800.0,16400.0,16300.0,7600.0,71800.0,3400.0,68000.0,27400.0,0
CLI_000255,333693,61,1,3,0,2,1,0,3,-1,-2,328000.0,73400.0,169500.0,3600.0,224400.0,78500.0,188000.0,86900.0,224000.0,131800.0,163200.0,87000.0,0
CLI_000256,80816,31,4,3,0,4,-1,3,0,-1,4,30000.0,6300.0,14700.0,8500.0,42900.0,4000.0,9800.0,2600.0,40400.0,11300.0,41800.0,28400.0,0
CLI_000257,342074,65,3,3,4,2,3,2,3,4,4,54900.0,29500.0,227500.0,89200.0,78500.0,8600.0,145900.0,49100.0,82100.0,32000.0,130400.0,64900.0,1
CLI_000258,60667,30,2,2,-1,0,4,2,-1,0,2,31700.0,100.0,26500.0,9900.0,15700.0,8800.0,26200.0,13000.0,34300.0,6400.0,19000.0,6500.0,1
CLI_000259,95840,25,2,2,3,-2,1,-1,0,-2,4,47000.0,20400.0,34600.0,21300.0,7300.0,1600.0,61400.0,36200.0,19900.0,3600.0,60900.0,4800.0,1
CLI_000260,297945,44,3,2,3,1,0,-2,-1,-2,4,222200.0,142800.0,25600.0,4000.0,125200.0,21100.0,92900.0,60700.0,38600.0,9600.0,191400.0,85500.0,1
CLI_000261,398806,42,2,3,4,1,-1,3,0,-2,2,183200.0,83300.0,183100.0,105300.0,102300.0,11000.0,152300.0,57200.0,292600.0,94500.0,85700.0,55500.0,1
CLI_000262,93590,64,3,2,3,4,2,2,-1,4,-1,9900.0,6400.0,40100.0,10600.0,17700.0,8500.0,20400.0,300.0,27300.0,10700.0,18800.0,3000.0,1
CLI_000263,156996,59,1,1,3,1,2,0,2,3,0,82600.0,50800.0,97000.0,22300.0,114500.0,37300.0,34700.0,14400.0,126200.0,78000.0,40600.0,23300.0,1
CLI_000264,463308,24,2,1,0,4,-1,0,1,0,-1,182700.0,47600.0,227600.0,41800.0,149300.0,15400.0,408300.0,189700.0,92000.0,50600.0,145300.0,30000.0,0
CLI_000265,494945,48,1,1,1,1,0,2,-1,3,0,276500.0,120200.0,182400.0,86800.0,297100.0,158000.0,2200.0,700.0,288200.0,78300.0,236400.0,111200.0,0
CLI_000266,294719,64,2,2,2,-1,-1,2,2,2,-1,249700.0,28500.0,78200.0,40700.0,122100.0,8400.0,111700.0,51200.0,109800.0,18600.0,32200.0,18800.0,1
CLI_000267,229048,61,2,3,0,-2,3,-2,4,3,1,62700.0,29100.0,123200.0,39300.0,107300.0,32500.0,83800.0,1900.0,157000.0,48200.0,21800.0,5000.0,1
CLI_000268,179966,48,3,1,0,2,0,1,-2,2,2,165100.0,25100.0,120200.0,11500.0,142400.0,79100.0,135400.0,55600.0,110600.0,15400.0,125000.0,65800.0,0
CLI_000269,310101,54,4,3,3,-1,2,1,-1,2,1,237400.0,145300.0,35200.0,4700.0,136700.0,87400.0,104000.0,50100.0,95500.0,50000.0,123600.0,12000.0,1
CLI_000270,299548,51,3,2,-2,0,4,4,0,-1,3,45200.0,11100.0,21000.0,6300.0,27500.0,9000.0,148300.0,30000.0,116100.0,67800.0,150400.0,5300.0,0
CLI_000271,154428,33,4,1,-2,2,-1,-1,-1,3,4,12400.0,1800.0,53600.0,1300.0,39100.0,15900.0,59200.0,35900.0,64000.0,1200.0,2700.0,1000.0,0
CLI_000272,21173,52,2,1,0,-1,-1,1,0,2,4,8300.0,2000.0,9300.0,1900.0,12200.0,1600.0,1800.0,300.0,4800.0,2100.0,5800.0,700.0,0
CLI_000273,84234,58,2,1,3,-2,0,2,4,3,4,36000.0,16900.0,56700.0,13500.0,48800.0,6900.0,28600.0,15300.0,25600.0,13300.0,15600.0,3800.0,1
CLI_000274,479694,24,3,3,4,-2,2,3,2,0,2,84400.0,24600.0,159000.0,110700.0,162200.0,59500.0,241200.0,131200.0,307600.0,142300.0,125400.0,19400.0,1
CLI_000275,214895,59,1,1,2,0,0,3,-1,2,0,133300.0,92100.0,44000.0,21400.0,146300.0,5700.0,48700.0,10700.0,183100.0,42500.0,65200.0,27600.0,1
CLI_000276,246328,34,2,1,4,1,0,-2,2,3,-2,25500.0,6000.0,14700.0,4600.0,78800.0,24400.0,83800.0,29200.0,136500.0,90600.0,143900.0,75300.0,1
CLI_000277,238882,21,4,2,-1,0,4,2,4,4,-2,44700.0,18400.0,38000.0,23300.0,58000.0,15200.0,34500.0,17000.0,89500.0,39700.0,19500.0,0.0,1
CLI_000278,393540,62,2,2,-2,-2,-2,-2,3,-1,3,180100.0,126000.0,134900.0,74400.0,181100.0,114500.0,227400.0,108800.0,97800.0,19300.0,220500.0,136000.0,0
CLI_000279,41828,42,4,2,1,1,2,4,3,-1,1,21800.0,15000.0,3600.0,1400.0,27600.0,6500.0,9700.0,3300.0,2100.0,400.0,21000.0,7000.0,0
CLI_000280,50537,43,3,2,0,4,1,-1,1,1,-1,25800.0,11500.0,12400.0,400.0,19300.0,400.0,25600.0,13300.0,3200.0,500.0,38800.0,22700.0,1
CLI_000281,145165,55,1,2,4,-1,0,1,1,-1,0,31500.0,5300.0,62200.0,7000.0,17100.0,7500.0,109000.0,0.0,94900.0,28100.0,83400.0,16300.0,1
CLI_000282,248462,51,2,2,-2,-1,0,4,0,1,2,15600.0,700.0,75600.0,36900.0,74600.0,24000.0,96500.0,59500.0,196600.0,123400.0,173200.0,74400.0,0
CLI_000283,338850,55,2,2,0,-2,2,2,-2,0,2,149600.0,67400.0,126600.0,28800.0,163300.0,92600.0,281400.0,111500.0,31300.0,15700.0,135300.0,36100.0,1
CLI_000284,250446,72,4,2,0,1,4,-1,4,-1,4,96900.0,46300.0,34000.0,14900.0,39000.0,23300.0,152300.0,42800.0,91600.0,55300.0,77500.0,24800.0,1
CLI_000285,226172,56,2,3,2,-1,-2,-1,1,2,-2,23500.0,6500.0,126900.0,58900.0,69400.0,34200.0,97500.0,67600.0,141400.0,34300.0,69200.0,46700.0,0
CLI_000286,469534,23,2,3,0,3,4,4,0,-2,2,144400.0,41700.0,293800.0,59700.0,233100.0,135900.0,273700.0,102100.0,342600.0,29600.0,122900.0,47800.0,0
CLI_000287,88899,33,3,1,4,2,-2,2,0,1,4,57400.0,18200.0,52800.0,18200.0,13400.0,1000.0,68300.0,4600.0,32300.0,11600.0,66600.0,10300.0,1
CLI_000288,290146,45,4,1,-2,1,1,3,1,1,1,79400.0,5100.0,36200.0,300.0,130600.0,31600.0,123000.0,45200.0,164300.0,112800.0,175400.0,81400.0,0
CLI_000289,275699,46,3,1,-2,-2,0,1,1,4,1,80300.0,18300.0,34900.0,12500.0,29100.0,9400.0,129100.0,49600.0,167100.0,99100.0,150300.0,64300.0,0
CLI_000290,242009,40,4,3,4,0,0,0,2,0,0,43400.0,9000.0,71400.0,46500.0,86400.0,36400.0,125600.0,81100.0,103000.0,19700.0,73600.0,30300.0,0
CLI_000291,405722,31,1,2,1,1,3,-2,2,1,-1,175000.0,79000.0,209200.0,92600.0,81800.0,48600.0,55800.0,33900.0,231600.0,100400.0,299200.0,68900.0,1
CLI_000292,140818,26,4,2,3,2,1,3,2,2,-2,81400.0,39300.0,14000.0,5900.0,38900.0,12200.0,25600.0,17500.0,56800.0,1900.0,108200.0,47600.0,1
